Timestamp_Index,Original_CSV_Index,Predicted_Type,Confidence,Actual_Type
3478,18589,Stealthy Data Manipulation (Offset),1.0,Stealthy Data Manipulation (Offset)  
3479,18590,None,0.5214483113244868,None                                 
4079,19190,Man-in-the-Middle (Data Manipulation),0.9305234959240485,Man-in-the-Middle (Data Manipulation)
4080,19191,Man-in-the-Middle (Data Manipulation),0.9089341406061311,Man-in-the-Middle (Data Manipulation)
4081,19192,Man-in-the-Middle (Data Manipulation),0.9495090511931998,Man-in-the-Middle (Data Manipulation)
4082,19193,Man-in-the-Middle (Data Manipulation),0.9831519699812382,Man-in-the-Middle (Data Manipulation)
4083,19194,Man-in-the-Middle (Data Manipulation),0.999672131147541,Man-in-the-Middle (Data Manipulation)
4084,19195,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4085,19196,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4086,19197,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4087,19198,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4088,19199,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4089,19200,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4090,19201,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4091,19202,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4092,19203,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4093,19204,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4094,19205,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4095,19206,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4096,19207,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4097,19208,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4098,19209,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4099,19210,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4100,19211,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4101,19212,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4102,19213,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4103,19214,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4104,19215,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4105,19216,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4106,19217,Man-in-the-Middle (Data Manipulation),0.9995857380589881,Man-in-the-Middle (Data Manipulation)
4107,19218,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4108,19219,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4109,19220,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4110,19221,Man-in-the-Middle (Data Manipulation),0.999672131147541,Man-in-the-Middle (Data Manipulation)
4111,19222,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4112,19223,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4113,19224,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4114,19225,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4115,19226,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4116,19227,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4117,19228,Man-in-the-Middle (Data Manipulation),0.999672131147541,Man-in-the-Middle (Data Manipulation)
4118,19229,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4119,19230,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4120,19231,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4121,19232,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4122,19233,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4123,19234,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4124,19235,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4125,19236,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4126,19237,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4127,19238,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4128,19239,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4129,19240,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4130,19241,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4131,19242,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4132,19243,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4133,19244,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4134,19245,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4135,19246,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4136,19247,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4137,19248,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4138,19249,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4139,19250,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4140,19251,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4141,19252,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4142,19253,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4143,19254,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4144,19255,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4145,19256,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4146,19257,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4147,19258,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4148,19259,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4149,19260,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4150,19261,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4151,19262,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4152,19263,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4153,19264,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4154,19265,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4155,19266,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4156,19267,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4157,19268,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4158,19269,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4159,19270,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4160,19271,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4161,19272,Man-in-the-Middle (Data Manipulation),0.9805882352941176,Man-in-the-Middle (Data Manipulation)
4162,19273,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4163,19274,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4164,19275,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4165,19276,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4166,19277,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4167,19278,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4168,19279,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4169,19280,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4170,19281,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4171,19282,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4172,19283,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4173,19284,Man-in-the-Middle (Data Manipulation),0.9995857380589881,Man-in-the-Middle (Data Manipulation)
4174,19285,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4175,19286,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4176,19287,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4177,19288,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4178,19289,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4179,19290,Man-in-the-Middle (Data Manipulation),0.9805882352941176,Man-in-the-Middle (Data Manipulation)
4180,19291,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4181,19292,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4182,19293,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4183,19294,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4184,19295,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4185,19296,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4186,19297,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4187,19298,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4188,19299,Man-in-the-Middle (Data Manipulation),0.999672131147541,Man-in-the-Middle (Data Manipulation)
4189,19300,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4190,19301,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4191,19302,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4192,19303,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4193,19304,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4194,19305,Man-in-the-Middle (Data Manipulation),0.979913606911447,Man-in-the-Middle (Data Manipulation)
4195,19306,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4196,19307,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4197,19308,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4198,19309,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4199,19310,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4200,19311,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4201,19312,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4202,19313,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4203,19314,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4204,19315,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4205,19316,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4206,19317,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4207,19318,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4208,19319,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4209,19320,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4210,19321,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4211,19322,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4212,19323,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4213,19324,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4214,19325,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4215,19326,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4216,19327,Man-in-the-Middle (Data Manipulation),0.979913606911447,Man-in-the-Middle (Data Manipulation)
4217,19328,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4218,19329,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4219,19330,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4220,19331,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4221,19332,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4222,19333,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4223,19334,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4224,19335,Man-in-the-Middle (Data Manipulation),0.9995857380589881,Man-in-the-Middle (Data Manipulation)
4225,19336,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4226,19337,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4227,19338,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4228,19339,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4229,19340,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4230,19341,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4231,19342,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4232,19343,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4233,19344,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4234,19345,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4235,19346,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4236,19347,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4237,19348,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4238,19349,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4239,19350,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4240,19351,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4241,19352,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4242,19353,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4243,19354,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4244,19355,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4245,19356,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4246,19357,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4247,19358,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4248,19359,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4249,19360,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4250,19361,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4251,19362,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4252,19363,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4253,19364,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4254,19365,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4255,19366,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4256,19367,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4257,19368,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4258,19369,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4259,19370,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4260,19371,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4261,19372,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
4262,19373,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4263,19374,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4264,19375,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4265,19376,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4266,19377,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4267,19378,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
